#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
42456470	Gohir.D12G002350	Gohir.D12G002350.1	Gohir.D12G002350.1.p	PF08246,PF00112	PTHR12411,PTHR12411:SF339	KOG1543	3.4.22.14		GO:0008234,GO:0006508	AT5G45890.1	SAG12	senescence-associated gene 12
42457237	Gohir.D12G002400	Gohir.D12G002400.1	Gohir.D12G002400.1.p	PF05603	PTHR12925,PTHR12925:SF0	KOG4067				AT1G66080.1		
42459632	Gohir.D12G002450	Gohir.D12G002450.1	Gohir.D12G002450.1.p									
42456169	Gohir.D12G002500	Gohir.D12G002500.1	Gohir.D12G002500.1.p	PF12171	PTHR10593,PTHR10593:SF20	KOG3576			GO:0006355,GO:0003676	AT4G02670.1	AtIDD12,IDD12	indeterminate(ID)-domain 12
42459368	Gohir.D12G002600	Gohir.D12G002600.1	Gohir.D12G002600.1.p	PF06200	PTHR33077,PTHR33077:SF10					AT4G14720.1	PPD2,TIFY4B	TIFY domain/Divergent CCT motif family protein
42459369	Gohir.D12G002600	Gohir.D12G002600.2	Gohir.D12G002600.2.p	PF06200	PTHR33077,PTHR33077:SF10					AT4G14720.1	PPD2,TIFY4B	TIFY domain/Divergent CCT motif family protein
42459370	Gohir.D12G002600	Gohir.D12G002600.3	Gohir.D12G002600.3.p	PF06200	PTHR33077,PTHR33077:SF10					AT4G14720.1	PPD2,TIFY4B	TIFY domain/Divergent CCT motif family protein
42459371	Gohir.D12G002600	Gohir.D12G002600.5	Gohir.D12G002600.5.p	PF06200	PTHR33077,PTHR33077:SF10					AT4G14720.1	PPD2,TIFY4B	TIFY domain/Divergent CCT motif family protein
42458597	Gohir.D12G002700	Gohir.D12G002700.1	Gohir.D12G002700.1.p	PF08458,PF05703	PTHR31351,PTHR31351:SF8					AT3G63300.1	FKD1	FORKED 1
42457841	Gohir.D12G002800	Gohir.D12G002800.1	Gohir.D12G002800.1.p	PF03171	PTHR10209,PTHR10209:SF170				GO:0055114,GO:0016491	AT3G63290.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42457843	Gohir.D12G002800	Gohir.D12G002800.2	Gohir.D12G002800.2.p	PF03171	PTHR10209,PTHR10209:SF170				GO:0055114,GO:0016491	AT3G63290.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42457845	Gohir.D12G002800	Gohir.D12G002800.3	Gohir.D12G002800.3.p	PF03171	PTHR10209,PTHR10209:SF170				GO:0055114,GO:0016491	AT3G63290.2		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42457842	Gohir.D12G002800	Gohir.D12G002800.4	Gohir.D12G002800.4.p		PTHR10209,PTHR10209:SF170					AT3G63290.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42457844	Gohir.D12G002800	Gohir.D12G002800.5	Gohir.D12G002800.5.p	PF03171	PTHR10209,PTHR10209:SF170				GO:0055114,GO:0016491	AT3G63290.2		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42457846	Gohir.D12G002800	Gohir.D12G002800.6	Gohir.D12G002800.6.p		PTHR10209,PTHR10209:SF170					AT3G63290.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42457847	Gohir.D12G002800	Gohir.D12G002800.7	Gohir.D12G002800.7.p		PTHR10209,PTHR10209:SF170					AT3G63290.2		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42459417	Gohir.D12G002900	Gohir.D12G002900.1	Gohir.D12G002900.1.p	PF00069	PTHR24362,PTHR24362:SF277	KOG0589	2.7.11.1	K08857	GO:0006468,GO:0005524,GO:0004672	AT3G63280.1	ATNEK4,NEK4	NIMA-related kinase 4
42459416	Gohir.D12G002900	Gohir.D12G002900.2	Gohir.D12G002900.2.p	PF00069	PTHR24362,PTHR24362:SF277	KOG0589	2.7.11.1	K08857	GO:0006468,GO:0005524,GO:0004672	AT3G63280.1	ATNEK4,NEK4	NIMA-related kinase 4
42460123	Gohir.D12G002950	Gohir.D12G002950.1	Gohir.D12G002950.1.p									
42459678	Gohir.D12G003000	Gohir.D12G003000.1	Gohir.D12G003000.1.p	PF01740,PF00916	PTHR11814,PTHR11814:SF60			K17471	GO:0016021,GO:0015116,GO:0008272,GO:0055085,GO:0016020,GO:0008271,GO:0009507	AT3G51895.1	AST12,SULTR3;1	sulfate transporter 3;1
42459992	Gohir.D12G003100	Gohir.D12G003100.1	Gohir.D12G003100.1.p	PF07765	PTHR32258,PTHR32258:SF0	KOG0978,KOG1003,KOG4593,KOG0250,KOG0962				AT1G03080.1		kinase interacting (KIP1-like) family protein
42459776	Gohir.D12G003200	Gohir.D12G003200.1	Gohir.D12G003200.1.p	PF07714	PTHR23257,PTHR23257:SF499	KOG0192	2.7.12.1		GO:0006468,GO:0004672	AT3G22750.1		Protein kinase superfamily protein
42458612	Gohir.D12G003300	Gohir.D12G003300.1	Gohir.D12G003300.1.p	PF00069	PTHR12209	KOG3087	2.7.11.1	K08851	GO:0006468,GO:0005524,GO:0004672,GO:0004674	AT5G26110.1		Protein kinase superfamily protein
42457638	Gohir.D12G003400	Gohir.D12G003400.1	Gohir.D12G003400.1.p	PF03372	PTHR11200,PTHR11200:SF159	KOG0565				AT3G63240.1		DNAse I-like superfamily protein
42457639	Gohir.D12G003400	Gohir.D12G003400.2	Gohir.D12G003400.2.p	PF03372	PTHR11200,PTHR11200:SF159	KOG0565				AT3G63240.1		DNAse I-like superfamily protein
42458943	Gohir.D12G003500	Gohir.D12G003500.1	Gohir.D12G003500.1.p	PF00190	PTHR31189,PTHR31189:SF3				GO:0045735	AT3G22640.1	PAP85	cupin family protein
42457524	Gohir.D12G003600	Gohir.D12G003600.1	Gohir.D12G003600.1.p	PF00467	PTHR12903			K02895	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT5G23535.1		KOW domain-containing protein
42457515	Gohir.D12G003650	Gohir.D12G003650.1	Gohir.D12G003650.1.p									
42457516	Gohir.D12G003650	Gohir.D12G003650.2	Gohir.D12G003650.2.p									
42457180	Gohir.D12G003700	Gohir.D12G003700.1	Gohir.D12G003700.1.p	PF14368	PTHR33044,PTHR33044:SF34					AT2G48140.1	EDA4	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
42456179	Gohir.D12G003800	Gohir.D12G003800.1	Gohir.D12G003800.1.p	PF14368	PTHR33044,PTHR33044:SF36					AT2G48130.1		Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
42456905	Gohir.D12G003900	Gohir.D12G003900.1	Gohir.D12G003900.1.p	PF14368	PTHR33044,PTHR33044:SF36					AT3G22600.1		Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
42456906	Gohir.D12G003900	Gohir.D12G003900.2	Gohir.D12G003900.2.p	PF14368	PTHR33044,PTHR33044:SF36					AT3G22600.1		Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
42458060	Gohir.D12G004000	Gohir.D12G004000.1	Gohir.D12G004000.1.p	PF00400	PTHR16288,PTHR16288:SF0	KOG3914		K15443	GO:0005515	AT1G03110.1		Transducin/WD40 repeat-like superfamily protein
42455944	Gohir.D12G004100	Gohir.D12G004100.1	Gohir.D12G004100.1.p	PF04570	PTHR33059,PTHR33059:SF11					AT3G22550.1		Protein of unknown function (DUF581)
42455945	Gohir.D12G004100	Gohir.D12G004100.2	Gohir.D12G004100.2.p		PTHR33059,PTHR33059:SF11					AT3G22550.1		Protein of unknown function (DUF581)
42457142	Gohir.D12G004200	Gohir.D12G004200.1	Gohir.D12G004200.1.p	PF06047	PTHR13087,PTHR13087:SF0	KOG2812				AT4G02720.1		
42456156	Gohir.D12G004300	Gohir.D12G004300.1	Gohir.D12G004300.1.p	PF02531	PTHR31982,PTHR31982:SF4			K02692	GO:0015979,GO:0009538,GO:0009522	AT1G03130.1	PSAD-2	photosystem I subunit D-2
42459475	Gohir.D12G004400	Gohir.D12G004400.1	Gohir.D12G004400.1.p		PTHR34798,PTHR34798:SF1					AT3G22380.2	TIC	time for coffee
42458653	Gohir.D12G004500	Gohir.D12G004500.1	Gohir.D12G004500.1.p	PF01734	PTHR32241,PTHR32241:SF5	KOG0513			GO:0006629	AT3G63200.1	PLA IIIB,PLP9	PATATIN-like protein 9
42457082	Gohir.D12G004600	Gohir.D12G004600.1	Gohir.D12G004600.1.p	PF00651,PF00514	PTHR23315,PTHR23315:SF84				GO:0005515	AT5G19330.1	ARIA	ARM repeat protein interacting with  ABF2
42456759	Gohir.D12G004700	Gohir.D12G004700.1	Gohir.D12G004700.1.p	PF11250	PTHR33155,PTHR33155:SF8					AT4G02810.1		Protein of unknown function (DUF3049)
42459561	Gohir.D12G004800	Gohir.D12G004800.1	Gohir.D12G004800.1.p	PF01535,PF13041	PTHR24015,PTHR24015:SF27					AT4G02820.1		Pentatricopeptide repeat (PPR) superfamily protein
42459081	Gohir.D12G004900	Gohir.D12G004900.1	Gohir.D12G004900.1.p	PF00344	PTHR10906,PTHR10906:SF2				GO:0016020,GO:0015031	AT2G31530.1	EMB2289,SCY2	SecY protein transport family protein
42459082	Gohir.D12G004900	Gohir.D12G004900.2	Gohir.D12G004900.2.p	PF00344	PTHR10906,PTHR10906:SF2				GO:0016020,GO:0015031	AT2G31530.1	EMB2289,SCY2	SecY protein transport family protein
42459424	Gohir.D12G005001	Gohir.D12G005001.1	Gohir.D12G005001.1.p									
42457700	Gohir.D12G005100	Gohir.D12G005100.1	Gohir.D12G005100.1.p	PF01423	PTHR23338	KOG3428		K11087	GO:0006396	AT4G02840.1		Small nuclear ribonucleoprotein family protein
42458748	Gohir.D12G005200	Gohir.D12G005200.1	Gohir.D12G005200.1.p	PF14543,PF14541	PTHR13683,PTHR13683:SF379	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G03220.1		Eukaryotic aspartyl protease family protein
42458635	Gohir.D12G005300	Gohir.D12G005300.1	Gohir.D12G005300.1.p		PTHR34377					AT3G63095.1		Tetratricopeptide repeat (TPR)-like superfamily protein
42456914	Gohir.D12G005400	Gohir.D12G005400.1	Gohir.D12G005400.1.p		PTHR16223,PTHR16223:SF12					AT4G02880.2		
42456915	Gohir.D12G005400	Gohir.D12G005400.2	Gohir.D12G005400.2.p		PTHR16223,PTHR16223:SF12					AT4G02880.2		
42456899	Gohir.D12G005500	Gohir.D12G005500.1	Gohir.D12G005500.1.p	PF08137	PTHR33102,PTHR33102:SF11					AT3G63088.1	DVL14,RTFL14	ROTUNDIFOLIA like 14
42459721	Gohir.D12G005600	Gohir.D12G005600.1	Gohir.D12G005600.1.p		PTHR31348,PTHR31348:SF3					AT3G63060.1	EDL3	EID1-like 3
42457589	Gohir.D12G005700	Gohir.D12G005700.1	Gohir.D12G005700.1.p		PTHR33739,PTHR33739:SF4					AT3G23590.1	MED33A,RFR1	REF4-related 1
42458584	Gohir.D12G005750	Gohir.D12G005750.1	Gohir.D12G005750.1.p	PF00403	PTHR22814,PTHR22814:SF134	KOG1603			GO:0046872,GO:0030001	AT3G04900.1		Heavy metal transport/detoxification superfamily protein 
42456403	Gohir.D12G005800	Gohir.D12G005800.1	Gohir.D12G005800.1.p		PTHR35095,PTHR35095:SF1					AT4G02920.2		
42458870	Gohir.D12G005900	Gohir.D12G005900.1	Gohir.D12G005900.1.p	PF03144,PF03143,PF00009	PTHR23115,PTHR23115:SF155		3.6.5.3	K02358	GO:0005525	AT4G02930.1		GTP binding Elongation factor Tu family protein
42456883	Gohir.D12G006000	Gohir.D12G006000.1	Gohir.D12G006000.1.p	PF03909	PTHR16019,PTHR16019:SF7	KOG2690				AT1G03350.1		BSD domain-containing protein
42458809	Gohir.D12G006100	Gohir.D12G006100.1	Gohir.D12G006100.1.p	PF02041	PTHR37236,PTHR37236:SF1				GO:0004872	AT4G02980.1	ABP,ABP1	endoplasmic reticulum auxin binding protein 1
42456571	Gohir.D12G006200	Gohir.D12G006200.1	Gohir.D12G006200.1.p	PF13920	PTHR10044,PTHR10044:SF98					AT4G03000.1		RING/U-box superfamily protein
42457169	Gohir.D12G006300	Gohir.D12G006300.3	Gohir.D12G006300.3.p	PF07690	PTHR23500,PTHR23500:SF112	KOG0254		K08145	GO:0055085,GO:0016021	AT2G48020.2		Major facilitator superfamily protein
42460198	Gohir.D12G006350	Gohir.D12G006350.1	Gohir.D12G006350.1.p									
42459418	Gohir.D12G006400	Gohir.D12G006400.1	Gohir.D12G006400.1.p	PF07714	PTHR27006,PTHR27006:SF36	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT2G48010.1	RKF3	receptor-like kinase in in flowers 3
42455986	Gohir.D12G006500	Gohir.D12G006500.1	Gohir.D12G006500.1.p	PF00069	PTHR27001,PTHR27001:SF54	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT5G35960.1		Protein kinase family protein
42458130	Gohir.D12G006600	Gohir.D12G006600.1	Gohir.D12G006600.1.p	PF12490	PTHR13268,PTHR13268:SF2	KOG2109				AT1G03380.1	ATATG18G,ATG18G	homolog of yeast autophagy 18 (ATG18) G
42458131	Gohir.D12G006600	Gohir.D12G006600.2	Gohir.D12G006600.2.p	PF12490	PTHR13268,PTHR13268:SF2	KOG2109				AT1G03380.1	ATATG18G,ATG18G	homolog of yeast autophagy 18 (ATG18) G
42456268	Gohir.D12G006700	Gohir.D12G006700.1	Gohir.D12G006700.1.p	PF01627	PTHR28242,PTHR28242:SF5	KOG4747			GO:0004871,GO:0000160	AT1G03430.1	AHP5	histidine-containing phosphotransfer factor 5
42456266	Gohir.D12G006700	Gohir.D12G006700.2	Gohir.D12G006700.2.p	PF01627	PTHR28242,PTHR28242:SF5	KOG4747			GO:0004871,GO:0000160	AT1G03430.1	AHP5	histidine-containing phosphotransfer factor 5
42456267	Gohir.D12G006700	Gohir.D12G006700.3	Gohir.D12G006700.3.p	PF01627	PTHR28242,PTHR28242:SF5	KOG4747			GO:0004871,GO:0000160	AT1G03430.1	AHP5	histidine-containing phosphotransfer factor 5
42455913	Gohir.D12G006800	Gohir.D12G006800.1	Gohir.D12G006800.1.p	PF08263,PF13855	PTHR27000,PTHR27000:SF105				GO:0005515	AT1G03440.1		Leucine-rich repeat (LRR) family protein
42458738	Gohir.D12G006900	Gohir.D12G006900.1	Gohir.D12G006900.1.p	PF00400	PTHR19847,PTHR19847:SF9	KOG0266		K11801	GO:0005515	AT4G03020.1		transducin family protein / WD-40 repeat family protein
42458739	Gohir.D12G006900	Gohir.D12G006900.2	Gohir.D12G006900.2.p	PF00400	PTHR19847,PTHR19847:SF9	KOG0266		K11801	GO:0005515	AT4G03020.2		transducin family protein / WD-40 repeat family protein
42456746	Gohir.D12G007000	Gohir.D12G007000.1	Gohir.D12G007000.1.p	PF12695	PTHR23024,PTHR23024:SF98	KOG1515	3.1.1.1	K14493		AT3G63010.1	ATGID1B,GID1B	alpha/beta-Hydrolases superfamily protein
42458563	Gohir.D12G007100	Gohir.D12G007100.1	Gohir.D12G007100.1.p		PTHR13356	KOG3416				AT5G63690.1		Nucleic acid-binding, OB-fold-like protein
42457691	Gohir.D12G007200	Gohir.D12G007200.1	Gohir.D12G007200.1.p	PF11543,PF05021	PTHR12710	KOG2834		K14015		AT3G63000.1	NPL41	NPL4-like protein 1
42459691	Gohir.D12G007300	Gohir.D12G007300.1	Gohir.D12G007300.1.p	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G05260.1	RCI3,RCI3A	Peroxidase superfamily protein
42456017	Gohir.D12G007350	Gohir.D12G007350.1	Gohir.D12G007350.1.p	PF00201	PTHR11926,PTHR11926:SF242	KOG1192			GO:0016758,GO:0008152	AT3G21780.1	UGT71B6	UDP-glucosyl transferase 71B6
42458114	Gohir.D12G007400	Gohir.D12G007400.1	Gohir.D12G007400.1.p	PF13906,PF13520	PTHR11785,PTHR11785:SF267	KOG1286		K03294	GO:0016020,GO:0015171,GO:0003333	AT2G34960.1	CAT5	cationic amino acid transporter 5
42458674	Gohir.D12G007600	Gohir.D12G007600.2	Gohir.D12G007600.2.p	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G05260.1	RCI3,RCI3A	Peroxidase superfamily protein
42459766	Gohir.D12G007700	Gohir.D12G007700.1	Gohir.D12G007700.1.p	PF00141	PTHR31235		1.11.1.7		GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT5G15180.1		Peroxidase superfamily protein
42460067	Gohir.D12G007800	Gohir.D12G007800.1	Gohir.D12G007800.1.p	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G05260.1	RCI3,RCI3A	Peroxidase superfamily protein
42456621	Gohir.D12G007900	Gohir.D12G007900.1	Gohir.D12G007900.1.p	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G05260.1	RCI3,RCI3A	Peroxidase superfamily protein
42457957	Gohir.D12G008000	Gohir.D12G008000.2	Gohir.D12G008000.2.p		PTHR35726,PTHR35726:SF1					AT3G62990.1		
42457451	Gohir.D12G008100	Gohir.D12G008100.1	Gohir.D12G008100.1.p	PF00076	PTHR24012,PTHR24012:SF414	KOG0144		K13207	GO:0003676	AT4G03110.1	AtRBP-DR1,RBP-DR1	RNA-binding protein-defense related 1
42457452	Gohir.D12G008100	Gohir.D12G008100.4	Gohir.D12G008100.4.p	PF00076	PTHR24012,PTHR24012:SF414	KOG0144			GO:0003676	AT4G03110.1	AtRBP-DR1,RBP-DR1	RNA-binding protein-defense related 1
42458082	Gohir.D12G008200	Gohir.D12G008200.1	Gohir.D12G008200.1.p	PF00646	PTHR33127,PTHR33127:SF3				GO:0005515	AT4G10695.1		CDC68-related
42457545	Gohir.D12G008301	Gohir.D12G008301.1	Gohir.D12G008301.1.p	PF13180,PF13365	PTHR22939,PTHR22939:SF83	KOG1320	3.4.21.107		GO:0005515	AT2G47940.1	DEGP2	DEGP protease 2
42459083	Gohir.D12G008400	Gohir.D12G008400.1	Gohir.D12G008400.1.p	PF00999	PTHR10110,PTHR10110:SF117	KOG1965			GO:0055085,GO:0016021,GO:0015299,GO:0006812	AT3G05030.1	ATNHX2,NHX2	sodium hydrogen exchanger 2
42457144	Gohir.D12G008500	Gohir.D12G008500.1	Gohir.D12G008500.1.p	PF00643,PF06203	PTHR31717,PTHR31717:SF16				GO:0008270,GO:0005622,GO:0005515	AT2G47890.1		B-box type zinc finger protein with CCT domain
42459397	Gohir.D12G008600	Gohir.D12G008600.2	Gohir.D12G008600.2.p	PF00240	PTHR13169,PTHR13169:SF5				GO:0005515	AT4G24990.1	ATGP4	Ubiquitin family protein
42459398	Gohir.D12G008600	Gohir.D12G008600.3	Gohir.D12G008600.3.p	PF00240	PTHR13169,PTHR13169:SF5				GO:0005515	AT4G24990.1	ATGP4	Ubiquitin family protein
42459279	Gohir.D12G008700	Gohir.D12G008700.1	Gohir.D12G008700.1.p	PF00462	PTHR10168,PTHR10168:SF57	KOG1752	1.8.1.9	K03676	GO:0045454,GO:0015035,GO:0009055	AT2G47880.1		Glutaredoxin family protein
42455953	Gohir.D12G008800	Gohir.D12G008800.1	Gohir.D12G008800.1.p	PF10275	PTHR12419,PTHR12419:SF10	KOG2606	3.4.19.12			AT3G62940.3		Cysteine proteinases superfamily protein
42456493	Gohir.D12G008866	Gohir.D12G008866.1	Gohir.D12G008866.1.p									
42456979	Gohir.D12G008932	Gohir.D12G008932.1	Gohir.D12G008932.1.p	PF07690	PTHR23504,PTHR23504:SF21				GO:0055085,GO:0016021	AT3G43790.3	ZIFL2	zinc induced facilitator-like 2
42456586	Gohir.D12G009000	Gohir.D12G009000.1	Gohir.D12G009000.1.p	PF00462	PTHR10168,PTHR10168:SF81	KOG1752	1.8.1.9		GO:0045454,GO:0015035,GO:0009055	AT1G03020.1		Thioredoxin superfamily protein
42459085	Gohir.D12G009100	Gohir.D12G009100.1	Gohir.D12G009100.1.p	PF00462	PTHR10168,PTHR10168:SF81	KOG1752	1.8.1.9	K03676	GO:0045454,GO:0015035,GO:0009055	AT1G03020.1		Thioredoxin superfamily protein
42456908	Gohir.D12G009200	Gohir.D12G009200.1	Gohir.D12G009200.1.p		PTHR37235					AT3G62920.1		
42457509	Gohir.D12G009300	Gohir.D12G009300.1	Gohir.D12G009300.1.p	PF00651,PF03000	PTHR32370,PTHR32370:SF30				GO:0005515	AT1G03010.1		Phototropic-responsive NPH3 family protein
42457510	Gohir.D12G009300	Gohir.D12G009300.2	Gohir.D12G009300.2.p	PF00651,PF03000	PTHR32370,PTHR32370:SF30				GO:0005515	AT1G03010.1		Phototropic-responsive NPH3 family protein
42456835	Gohir.D12G009400	Gohir.D12G009400.1	Gohir.D12G009400.1.p									
42456836	Gohir.D12G009400	Gohir.D12G009400.3	Gohir.D12G009400.3.p									
42456837	Gohir.D12G009400	Gohir.D12G009400.4	Gohir.D12G009400.4.p									
42456461	Gohir.D12G009500	Gohir.D12G009500.1	Gohir.D12G009500.1.p	PF00642	PTHR12506,PTHR12506:SF19	KOG1677			GO:0046872	AT2G47850.1		Zinc finger C-x8-C-x5-C-x3-H type family protein
42459234	Gohir.D12G009550	Gohir.D12G009550.1	Gohir.D12G009550.1.p									
42459235	Gohir.D12G009550	Gohir.D12G009550.2	Gohir.D12G009550.2.p									
42458898	Gohir.D12G009600	Gohir.D12G009600.1	Gohir.D12G009600.1.p	PF07496	PTHR23336,PTHR23336:SF14				GO:0008270	AT3G62900.1		CW-type Zinc Finger
42457057	Gohir.D12G009700	Gohir.D12G009700.2	Gohir.D12G009700.2.p	PF10557,PF00888	PTHR11932,PTHR11932:SF84	KOG2166		K03347	GO:0031625,GO:0006511	AT4G02570.4	ATCUL1,AXR6,CUL1	cullin 1
42457056	Gohir.D12G009700	Gohir.D12G009700.3	Gohir.D12G009700.3.p	PF10557,PF00888	PTHR11932,PTHR11932:SF84	KOG2166		K03347	GO:0031625,GO:0006511	AT4G02570.1	ATCUL1,AXR6,CUL1	cullin 1
42456750	Gohir.D12G009800	Gohir.D12G009800.1	Gohir.D12G009800.1.p		PTHR10593,PTHR10593:SF34	KOG3576				AT3G50700.1	AtIDD2,IDD2	indeterminate(ID)-domain 2
42456751	Gohir.D12G009800	Gohir.D12G009800.2	Gohir.D12G009800.2.p		PTHR10593,PTHR10593:SF34	KOG3576				AT3G50700.1	AtIDD2,IDD2	indeterminate(ID)-domain 2
42457793	Gohir.D12G009900	Gohir.D12G009900.1	Gohir.D12G009900.1.p	PF02705	PTHR30540,PTHR30540:SF25			K03549	GO:0071805,GO:0016020,GO:0015079	AT4G13420.1	ATHAK5,HAK5	high affinity K+ transporter 5
42456792	Gohir.D12G010000	Gohir.D12G010000.1	Gohir.D12G010000.1.p	PF00168	PTHR32246,PTHR32246:SF18				GO:0005515	AT1G09070.1	(AT)SRC2,SRC2	soybean gene regulated by cold-2
42457343	Gohir.D12G010100	Gohir.D12G010100.1	Gohir.D12G010100.1.p	PF00400	PTHR11227,PTHR11227:SF25				GO:0005515	AT3G62770.1	AtATG18a	Transducin/WD40 repeat-like superfamily protein
42456057	Gohir.D12G010200	Gohir.D12G010200.1	Gohir.D12G010200.1.p	PF00043,PF02798	PTHR11260,PTHR11260:SF201	KOG0867	2.5.1.18	K00799	GO:0005515	AT1G02930.1	ATGST1,ATGSTF3,ATGSTF6,ERD11,GST1,GSTF6	glutathione S-transferase 6
42459887	Gohir.D12G010300	Gohir.D12G010300.1	Gohir.D12G010300.1.p	PF01121	PTHR10695	KOG3220	2.7.1.24	K00859	GO:0015937,GO:0005524,GO:0004140	AT2G27490.1	ATCOAE	dephospho-CoA kinase family
42459886	Gohir.D12G010300	Gohir.D12G010300.2	Gohir.D12G010300.2.p	PF01121	PTHR10695	KOG3220	2.7.1.24	K00859	GO:0015937,GO:0005524,GO:0004140	AT2G27490.2	ATCOAE	dephospho-CoA kinase family
42458079	Gohir.D12G010500	Gohir.D12G010500.1	Gohir.D12G010500.1.p	PF00403	PTHR22814,PTHR22814:SF75	KOG1603			GO:0046872,GO:0030001	AT5G27690.1		Heavy metal transport/detoxification superfamily protein 
42458080	Gohir.D12G010500	Gohir.D12G010500.2	Gohir.D12G010500.2.p		PTHR22814,PTHR22814:SF75	KOG1603				AT5G27690.1		Heavy metal transport/detoxification superfamily protein 
42456936	Gohir.D12G010600	Gohir.D12G010600.1	Gohir.D12G010600.1.p	PF00763,PF02882	PTHR10025,PTHR10025:SF33	KOG0089	1.5.1.5,3.5.4.9		GO:0055114,GO:0009396,GO:0004488,GO:0003824	AT3G12290.1		Amino acid dehydrogenase family protein
42457453	Gohir.D12G010700	Gohir.D12G010700.1	Gohir.D12G010700.1.p	PF13668	PTHR31694,PTHR31694:SF6					AT3G62730.1		
42459211	Gohir.D12G010750	Gohir.D12G010750.1	Gohir.D12G010750.1.p		PTHR31694,PTHR31694:SF6					AT3G62730.1		
42460073	Gohir.D12G010800	Gohir.D12G010800.1	Gohir.D12G010800.1.p		PTHR31694,PTHR31694:SF6					AT3G62730.1		
42456003	Gohir.D12G010900	Gohir.D12G010900.1	Gohir.D12G010900.1.p	PF13668	PTHR31694,PTHR31694:SF6					AT3G62730.1		
42457133	Gohir.D12G011000	Gohir.D12G011000.1	Gohir.D12G011000.1.p	PF06825	PTHR19424,PTHR19424:SF0	KOG4117				AT4G15802.1	AtHSBP,HSBP	heat shock factor binding protein
42460231	Gohir.D12G011100	Gohir.D12G011100.1	Gohir.D12G011100.1.p	PF05208	PTHR12646,PTHR12646:SF0	KOG2762	2.4.1.258	K03845	GO:0016758,GO:0016021,GO:0005783	AT2G47760.1	ALG3,AtALG3	asparagine-linked glycosylation 3
42456826	Gohir.D12G011200	Gohir.D12G011200.1	Gohir.D12G011200.1.p	PF03073	PTHR10057,PTHR10057:SF0	KOG3797			GO:0016021	AT2G47770.1	ATTSPO,TSPO	TSPO(outer membrane tryptophan-rich sensory protein)-related
42456440	Gohir.D12G011300	Gohir.D12G011300.1	Gohir.D12G011300.1.p	PF13532	PTHR13069,PTHR13069:SF29		2.1.1.229			AT4G02485.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
42458088	Gohir.D12G011400	Gohir.D12G011400.1	Gohir.D12G011400.1.p									
42459843	Gohir.D12G011450	Gohir.D12G011450.1	Gohir.D12G011450.1.p		PTHR35317,PTHR35317:SF1							
42456523	Gohir.D12G011500	Gohir.D12G011500.4	Gohir.D12G011500.4.p	PF00400	PTHR22838,PTHR22838:SF3				GO:0005515	AT5G08560.2		transducin family protein / WD-40 repeat family protein
42458212	Gohir.D12G011700	Gohir.D12G011700.1	Gohir.D12G011700.1.p	PF00781	PTHR12358,PTHR12358:SF39	KOG1116	2.7.1.91		GO:0016301	AT5G23450.1	ATLCBK1,LCBK1	long-chain base (LCB) kinase 1
42457701	Gohir.D12G011720	Gohir.D12G011720.1	Gohir.D12G011720.1.p									
42458401	Gohir.D12G011740	Gohir.D12G011740.1	Gohir.D12G011740.1.p	PF12796	PTHR24193,PTHR24193:SF88	KOG4214				AT2G17390.1	AKR2B	ankyrin repeat-containing 2B
42457800	Gohir.D12G011760	Gohir.D12G011760.1	Gohir.D12G011760.1.p	PF03151	PTHR11132,PTHR11132:SF73	KOG1441				AT1G21070.1		Nucleotide-sugar transporter family protein
42456261	Gohir.D12G011780	Gohir.D12G011780.1	Gohir.D12G011780.1.p	PF00781	PTHR12358,PTHR12358:SF39		2.7.1.91		GO:0016301	AT5G23450.2	ATLCBK1,LCBK1	long-chain base (LCB) kinase 1
